ID Race,Race,ID State,State,ID Year,Year,Household Income by Race,Household Income by Race Moe,Slug State
8,White Non-Hispanic,04000US21,Kentucky,2018,2018,52165,602,kentucky
8,White Non-Hispanic,04000US22,Louisiana,2018,2018,59942,1168,louisiana
8,White Non-Hispanic,04000US23,Maine,2018,2018,55932,1346,maine
8,White Non-Hispanic,04000US24,Maryland,2018,2018,93745,1425,maryland
8,White Non-Hispanic,04000US25,Massachusetts,2018,2018,86087,962,massachusetts
8,White Non-Hispanic,04000US26,Michigan,2018,2018,61331,371,michigan
8,White Non-Hispanic,04000US27,Minnesota,2018,2018,73608,767,minnesota
8,White Non-Hispanic,04000US28,Mississippi,2018,2018,55820,1217,mississippi
8,White Non-Hispanic,04000US29,Missouri,2018,2018,57999,901,missouri
8,White Non-Hispanic,04000US30,Montana,2018,2018,57025,1276,montana
8,White Non-Hispanic,04000US31,Nebraska,2018,2018,62422,1094,nebraska
8,White Non-Hispanic,04000US32,Nevada,2018,2018,66540,1579,nevada
8,White Non-Hispanic,04000US33,New Hampshire,2018,2018,75948,1321,new-hampshire
8,White Non-Hispanic,04000US34,New Jersey,2018,2018,93031,1202,new-jersey
8,White Non-Hispanic,04000US35,New Mexico,2018,2018,58981,1767,new-mexico
8,White Non-Hispanic,04000US36,New York,2018,2018,77897,638,new-york
8,White Non-Hispanic,04000US37,North Carolina,2018,2018,61695,504,north-carolina
8,White Non-Hispanic,04000US38,North Dakota,2018,2018,67352,2589,north-dakota
8,White Non-Hispanic,04000US39,Ohio,2018,2018,61056,371,ohio
8,White Non-Hispanic,04000US40,Oklahoma,2018,2018,56312,747,oklahoma
8,White Non-Hispanic,04000US41,Oregon,2018,2018,65236,1042,oregon
8,White Non-Hispanic,04000US42,Pennsylvania,2018,2018,65326,440,pennsylvania
8,White Non-Hispanic,04000US44,Rhode Island,2018,2018,71366,1691,rhode-island
8,White Non-Hispanic,04000US45,South Carolina,2018,2018,61600,736,south-carolina
8,White Non-Hispanic,04000US46,South Dakota,2018,2018,60239,1622,south-dakota
8,White Non-Hispanic,04000US47,Tennessee,2018,2018,56968,677,tennessee
8,White Non-Hispanic,04000US48,Texas,2018,2018,74509,755,texas
8,White Non-Hispanic,04000US49,Utah,2018,2018,75399,962,utah
8,White Non-Hispanic,04000US50,Vermont,2018,2018,62235,1673,vermont
8,White Non-Hispanic,04000US51,Virginia,2018,2018,78745,780,virginia
8,White Non-Hispanic,04000US53,Washington,2018,2018,76521,635,washington
8,White Non-Hispanic,04000US54,West Virginia,2018,2018,44840,1058,west-virginia
8,White Non-Hispanic,04000US55,Wisconsin,2018,2018,63906,640,wisconsin
8,White Non-Hispanic,04000US56,Wyoming,2018,2018,62507,2153,wyoming
8,White Non-Hispanic,04000US72,Puerto Rico,2018,2018,26840,6645,puerto-rico
9,Hispanic,04000US01,Alabama,2018,2018,37412,4510,alabama
9,Hispanic,04000US02,Alaska,2018,2018,63921,14477,alaska
9,Hispanic,04000US04,Arizona,2018,2018,50140,945,arizona
9,Hispanic,04000US05,Arkansas,2018,2018,46047,2543,arkansas
9,Hispanic,04000US06,California,2018,2018,59440,559,california
9,Hispanic,04000US08,Colorado,2018,2018,55206,2014,colorado
9,Hispanic,04000US09,Connecticut,2018,2018,42456,2390,connecticut
9,Hispanic,04000US10,Delaware,2018,2018,60688,6452,delaware
9,Hispanic,04000US11,District of Columbia,2018,2018,72284,10981,district-of-columbia
9,Hispanic,04000US12,Florida,2018,2018,49903,822,florida
9,Hispanic,04000US13,Georgia,2018,2018,50955,1087,georgia
9,Hispanic,04000US15,Hawaii,2018,2018,70193,7530,hawaii
9,Hispanic,04000US16,Idaho,2018,2018,47062,3524,idaho
9,Hispanic,04000US17,Illinois,2018,2018,55563,1286,illinois
9,Hispanic,04000US18,Indiana,2018,2018,48109,4383,indiana
9,Hispanic,04000US19,Iowa,2018,2018,48328,3246,iowa
9,Hispanic,04000US20,Kansas,2018,2018,45938,1719,kansas
9,Hispanic,04000US21,Kentucky,2018,2018,42317,3118,kentucky
9,Hispanic,04000US22,Louisiana,2018,2018,43475,3538,louisiana
9,Hispanic,04000US23,Maine,2018,2018,54818,11381,maine
9,Hispanic,04000US24,Maryland,2018,2018,69951,2883,maryland
9,Hispanic,04000US25,Massachusetts,2018,2018,43789,1776,massachusetts
9,Hispanic,04000US26,Michigan,2018,2018,50396,1681,michigan
9,Hispanic,04000US27,Minnesota,2018,2018,50240,3073,minnesota
9,Hispanic,04000US28,Mississippi,2018,2018,45232,6534,mississippi
9,Hispanic,04000US29,Missouri,2018,2018,47038,3426,missouri
9,Hispanic,04000US30,Montana,2018,2018,45569,7965,montana
9,Hispanic,04000US31,Nebraska,2018,2018,47868,3390,nebraska
9,Hispanic,04000US32,Nevada,2018,2018,50309,1177,nevada
9,Hispanic,04000US33,New Hampshire,2018,2018,50303,13447,new-hampshire
9,Hispanic,04000US34,New Jersey,2018,2018,57832,1981,new-jersey
9,Hispanic,04000US35,New Mexico,2018,2018,39325,1472,new-mexico
9,Hispanic,04000US36,New York,2018,2018,49867,1140,new-york
9,Hispanic,04000US37,North Carolina,2018,2018,42231,1083,north-carolina
9,Hispanic,04000US38,North Dakota,2018,2018,46716,8505,north-dakota
9,Hispanic,04000US39,Ohio,2018,2018,44813,2535,ohio
9,Hispanic,04000US40,Oklahoma,2018,2018,45801,1901,oklahoma
9,Hispanic,04000US41,Oregon,2018,2018,52779,2075,oregon
9,Hispanic,04000US42,Pennsylvania,2018,2018,42899,1572,pennsylvania
9,Hispanic,04000US44,Rhode Island,2018,2018,40046,4031,rhode-island
9,Hispanic,04000US45,South Carolina,2018,2018,42280,2670,south-carolina
9,Hispanic,04000US46,South Dakota,2018,2018,40400,10872,south-dakota
9,Hispanic,04000US47,Tennessee,2018,2018,42489,2546,tennessee
9,Hispanic,04000US48,Texas,2018,2018,48175,627,texas
9,Hispanic,04000US49,Utah,2018,2018,53351,2965,utah
9,Hispanic,04000US50,Vermont,2018,2018,37114,7258,vermont
9,Hispanic,04000US51,Virginia,2018,2018,66307,2258,virginia
9,Hispanic,04000US53,Washington,2018,2018,56461,1917,washington
9,Hispanic,04000US54,West Virginia,2018,2018,45424,6598,west-virginia
9,Hispanic,04000US55,Wisconsin,2018,2018,46849,1896,wisconsin
9,Hispanic,04000US56,Wyoming,2018,2018,49483,11229,wyoming
9,Hispanic,04000US72,Puerto Rico,2018,2018,20203,418,puerto-rico
0,Total,04000US01,Alabama,2017,2017,48123,768,alabama
0,Total,04000US02,Alaska,2017,2017,73181,2628,alaska
0,Total,04000US04,Arizona,2017,2017,56581,516,arizona
0,Total,04000US05,Arkansas,2017,2017,45869,760,arkansas
0,Total,04000US06,California,2017,2017,71805,294,california
0,Total,04000US08,Colorado,2017,2017,69117,780,colorado
0,Total,04000US09,Connecticut,2017,2017,74168,1345,connecticut
0,Total,04000US10,Delaware,2017,2017,62852,2464,delaware
0,Total,04000US11,District of Columbia,2017,2017,82372,2651,district-of-columbia
0,Total,04000US12,Florida,2017,2017,52594,364,florida
0,Total,04000US13,Georgia,2017,2017,56183,572,georgia
0,Total,04000US15,Hawaii,2017,2017,77765,1795,hawaii
0,Total,04000US16,Idaho,2017,2017,52225,871,idaho
0,Total,04000US17,Illinois,2017,2017,62992,544,illinois
0,Total,04000US18,Indiana,2017,2017,54181,658,indiana
0,Total,04000US19,Iowa,2017,2017,58570,851,iowa
0,Total,04000US20,Kansas,2017,2017,56422,702,kansas
0,Total,04000US21,Kentucky,2017,2017,48375,630,kentucky
0,Total,04000US22,Louisiana,2017,2017,46145,634,louisiana
0,Total,04000US23,Maine,2017,2017,56277,1168,maine
0,Total,04000US24,Maryland,2017,2017,81574,707,maryland
0,Total,04000US25,Massachusetts,2017,2017,77385,907,massachusetts
0,Total,04000US26,Michigan,2017,2017,54909,440,michigan
0,Total,04000US27,Minnesota,2017,2017,68388,658,minnesota
0,Total,04000US28,Mississippi,2017,2017,43529,855,mississippi
0,Total,04000US29,Missouri,2017,2017,53578,629,missouri
0,Total,04000US30,Montana,2017,2017,53386,1427,montana
0,Total,04000US31,Nebraska,2017,2017,59970,1014,nebraska
0,Total,04000US32,Nevada,2017,2017,58003,947,nevada
0,Total,04000US33,New Hampshire,2017,2017,73381,1694,new-hampshire
0,Total,04000US34,New Jersey,2017,2017,80088,672,new-jersey
0,Total,04000US35,New Mexico,2017,2017,46744,1195,new-mexico
0,Total,04000US36,New York,2017,2017,64894,507,new-york
0,Total,04000US37,North Carolina,2017,2017,52752,510,north-carolina
0,Total,04000US38,North Dakota,2017,2017,61843,1052,north-dakota
0,Total,04000US39,Ohio,2017,2017,54021,411,ohio
0,Total,04000US40,Oklahoma,2017,2017,50051,575,oklahoma
0,Total,04000US41,Oregon,2017,2017,60212,796,oregon
0,Total,04000US42,Pennsylvania,2017,2017,59195,443,pennsylvania
0,Total,04000US44,Rhode Island,2017,2017,63870,1861,rhode-island
0,Total,04000US45,South Carolina,2017,2017,50570,532,south-carolina
0,Total,04000US46,South Dakota,2017,2017,56521,1314,south-dakota
0,Total,04000US47,Tennessee,2017,2017,51340,410,tennessee
0,Total,04000US48,Texas,2017,2017,59206,490,texas
0,Total,04000US49,Utah,2017,2017,68358,1229,utah
0,Total,04000US50,Vermont,2017,2017,57513,2088,vermont
0,Total,04000US51,Virginia,2017,2017,71535,544,virginia
0,Total,04000US53,Washington,2017,2017,70979,583,washington
0,Total,04000US54,West Virginia,2017,2017,43469,1393,west-virginia
0,Total,04000US55,Wisconsin,2017,2017,59305,587,wisconsin
0,Total,04000US56,Wyoming,2017,2017,60434,1759,wyoming
0,Total,04000US72,Puerto Rico,2017,2017,19343,404,puerto-rico
1,White,04000US01,Alabama,2017,2017,55771,867,alabama
1,White,04000US02,Alaska,2017,2017,81067,2238,alaska
1,White,04000US04,Arizona,2017,2017,59018,748,arizona
1,White,04000US05,Arkansas,2017,2017,49640,912,arkansas
1,White,04000US06,California,2017,2017,75460,419,california
1,White,04000US08,Colorado,2017,2017,71137,766,colorado
1,White,04000US09,Connecticut,2017,2017,81009,1017,connecticut
1,White,04000US10,Delaware,2017,2017,67507,1915,delaware
1,White,04000US11,District of Columbia,2017,2017,132698,4835,district-of-columbia
1,White,04000US12,Florida,2017,2017,55496,396,florida
1,White,04000US13,Georgia,2017,2017,63900,985,georgia
1,White,04000US15,Hawaii,2017,2017,77849,3731,hawaii
1,White,04000US16,Idaho,2017,2017,52986,1456,idaho
1,White,04000US17,Illinois,2017,2017,69131,599,illinois
1,White,04000US18,Indiana,2017,2017,56888,587,indiana
1,White,04000US19,Iowa,2017,2017,60021,698,iowa
1,White,04000US20,Kansas,2017,2017,58708,799,kansas
1,White,04000US21,Kentucky,2017,2017,50034,664,kentucky
1,White,04000US22,Louisiana,2017,2017,56643,809,louisiana
1,White,04000US23,Maine,2017,2017,56939,1154,maine
1,White,04000US24,Maryland,2017,2017,90570,977,maryland
1,White,04000US25,Massachusetts,2017,2017,81924,870,massachusetts
1,White,04000US26,Michigan,2017,2017,58841,451,michigan
1,White,04000US27,Minnesota,2017,2017,71547,547,minnesota
1,White,04000US28,Mississippi,2017,2017,54653,1278,mississippi
1,White,04000US29,Missouri,2017,2017,56930,543,missouri
1,White,04000US30,Montana,2017,2017,54697,1399,montana
1,White,04000US31,Nebraska,2017,2017,61744,759,nebraska
1,White,04000US32,Nevada,2017,2017,61541,682,nevada
1,White,04000US33,New Hampshire,2017,2017,73973,1785,new-hampshire
1,White,04000US34,New Jersey,2017,2017,85715,1035,new-jersey
1,White,04000US35,New Mexico,2017,2017,49456,1228,new-mexico
1,White,04000US36,New York,2017,2017,73281,753,new-york
1,White,04000US37,North Carolina,2017,2017,58925,769,north-carolina
1,White,04000US38,North Dakota,2017,2017,64213,2253,north-dakota
1,White,04000US39,Ohio,2017,2017,58380,544,ohio
1,White,04000US40,Oklahoma,2017,2017,52625,669,oklahoma
1,White,04000US41,Oregon,2017,2017,60783,765,oregon
1,White,04000US42,Pennsylvania,2017,2017,62007,362,pennsylvania
1,White,04000US44,Rhode Island,2017,2017,68135,2465,rhode-island
1,White,04000US45,South Carolina,2017,2017,58544,1016,south-carolina
1,White,04000US46,South Dakota,2017,2017,59851,1473,south-dakota
1,White,04000US47,Tennessee,2017,2017,54405,603,tennessee
1,White,04000US48,Texas,2017,2017,61943,363,texas
1,White,04000US49,Utah,2017,2017,70234,936,utah
1,White,04000US50,Vermont,2017,2017,57937,2200,vermont
1,White,04000US51,Virginia,2017,2017,77085,740,virginia
1,White,04000US53,Washington,2017,2017,72254,578,washington
1,White,04000US54,West Virginia,2017,2017,44539,1356,west-virginia
1,White,04000US55,Wisconsin,2017,2017,61807,410,wisconsin
1,White,04000US56,Wyoming,2017,2017,60907,1678,wyoming
1,White,04000US72,Puerto Rico,2017,2017,20095,511,puerto-rico
2,Black,04000US01,Alabama,2017,2017,31289,759,alabama
2,Black,04000US02,Alaska,2017,2017,61879,16176,alaska
2,Black,04000US04,Arizona,2017,2017,44757,2789,arizona
2,Black,04000US05,Arkansas,2017,2017,30530,1607,arkansas
2,Black,04000US06,California,2017,2017,48559,1425,california
2,Black,04000US08,Colorado,2017,2017,51558,2367,colorado
2,Black,04000US09,Connecticut,2017,2017,46474,1558,connecticut
2,Black,04000US10,Delaware,2017,2017,44980,3906,delaware
2,Black,04000US11,District of Columbia,2017,2017,42161,3349,district-of-columbia
2,Black,04000US12,Florida,2017,2017,40104,668,florida
2,Black,04000US13,Georgia,2017,2017,42696,1056,georgia
2,Black,04000US15,Hawaii,2017,2017,54501,10397,hawaii
2,Black,04000US16,Idaho,2017,2017,27868,8122,idaho
2,Black,04000US17,Illinois,2017,2017,36755,1042,illinois
2,Black,04000US18,Indiana,2017,2017,33415,1745,indiana
2,Black,04000US19,Iowa,2017,2017,30840,3343,iowa
2,Black,04000US20,Kansas,2017,2017,36048,2241,kansas
2,Black,04000US21,Kentucky,2017,2017,35967,1491,kentucky
2,Black,04000US22,Louisiana,2017,2017,28222,997,louisiana
2,Black,04000US23,Maine,2017,2017,24698,13412,maine
2,Black,04000US24,Maryland,2017,2017,64120,1853,maryland
2,Black,04000US25,Massachusetts,2017,2017,46925,3302,massachusetts
2,Black,04000US26,Michigan,2017,2017,34757,1092,michigan
2,Black,04000US27,Minnesota,2017,2017,38147,2731,minnesota
2,Black,04000US28,Mississippi,2017,2017,29218,1369,mississippi
2,Black,04000US29,Missouri,2017,2017,34750,1799,missouri
2,Black,04000US30,Montana,2017,2017,42040,32023,montana
2,Black,04000US31,Nebraska,2017,2017,35673,2801,nebraska
2,Black,04000US32,Nevada,2017,2017,39998,2515,nevada
2,Black,04000US33,New Hampshire,2017,2017,50212,21149,new-hampshire
2,Black,04000US34,New Jersey,2017,2017,50395,1179,new-jersey
2,Black,04000US35,New Mexico,2017,2017,33928,4126,new-mexico
2,Black,04000US36,New York,2017,2017,44933,1190,new-york
2,Black,04000US37,North Carolina,2017,2017,38320,1083,north-carolina
2,Black,04000US38,North Dakota,2017,2017,38210,15625,north-dakota
2,Black,04000US39,Ohio,2017,2017,32163,578,ohio
2,Black,04000US40,Oklahoma,2017,2017,33464,2281,oklahoma
2,Black,04000US41,Oregon,2017,2017,37009,5897,oregon
2,Black,04000US42,Pennsylvania,2017,2017,37535,1161,pennsylvania
2,Black,04000US44,Rhode Island,2017,2017,37781,7546,rhode-island
2,Black,04000US45,South Carolina,2017,2017,32175,629,south-carolina
2,Black,04000US46,South Dakota,2017,2017,27054,8964,south-dakota
2,Black,04000US47,Tennessee,2017,2017,38190,1272,tennessee
2,Black,04000US48,Texas,2017,2017,45092,1173,texas
2,Black,04000US49,Utah,2017,2017,49348,9540,utah
2,Black,04000US50,Vermont,2017,2017,41572,31522,vermont
2,Black,04000US51,Virginia,2017,2017,49562,1222,virginia
2,Black,04000US53,Washington,2017,2017,49300,5019,washington
2,Black,04000US54,West Virginia,2017,2017,30077,3575,west-virginia
2,Black,04000US55,Wisconsin,2017,2017,29340,1970,wisconsin
2,Black,04000US72,Puerto Rico,2017,2017,18882,1193,puerto-rico
3,Native American,04000US01,Alabama,2017,2017,48713,6799,alabama
3,Native American,04000US02,Alaska,2017,2017,48920,1906,alaska
3,Native American,04000US04,Arizona,2017,2017,34849,2060,arizona
3,Native American,04000US05,Arkansas,2017,2017,38141,6598,arkansas
3,Native American,04000US06,California,2017,2017,52436,2387,california
3,Native American,04000US08,Colorado,2017,2017,47745,6901,colorado
3,Native American,04000US09,Connecticut,2017,2017,32653,16333,connecticut
3,Native American,04000US10,Delaware,2017,2017,38438,8498,delaware
3,Native American,04000US11,District of Columbia,2017,2017,21534,7605,district-of-columbia
3,Native American,04000US12,Florida,2017,2017,45073,6942,florida
3,Native American,04000US13,Georgia,2017,2017,49294,13619,georgia
3,Native American,04000US15,Hawaii,2017,2017,36820,28009,hawaii
3,Native American,04000US16,Idaho,2017,2017,42419,7618,idaho
3,Native American,04000US17,Illinois,2017,2017,54161,8298,illinois
3,Native American,04000US18,Indiana,2017,2017,41858,18730,indiana
3,Native American,04000US19,Iowa,2017,2017,38456,11414,iowa
3,Native American,04000US20,Kansas,2017,2017,37701,7828,kansas
3,Native American,04000US21,Kentucky,2017,2017,23675,11147,kentucky
3,Native American,04000US22,Louisiana,2017,2017,35455,4860,louisiana
3,Native American,04000US23,Maine,2017,2017,37583,13232,maine
3,Native American,04000US24,Maryland,2017,2017,81653,8599,maryland
3,Native American,04000US25,Massachusetts,2017,2017,41410,10586,massachusetts
3,Native American,04000US26,Michigan,2017,2017,45187,6396,michigan
3,Native American,04000US27,Minnesota,2017,2017,36912,3885,minnesota
3,Native American,04000US28,Mississippi,2017,2017,32220,7303,mississippi
3,Native American,04000US29,Missouri,2017,2017,53154,5299,missouri
3,Native American,04000US30,Montana,2017,2017,33396,6931,montana
3,Native American,04000US31,Nebraska,2017,2017,42412,8366,nebraska
3,Native American,04000US32,Nevada,2017,2017,41609,7355,nevada
3,Native American,04000US33,New Hampshire,2017,2017,43919,42606,new-hampshire
3,Native American,04000US34,New Jersey,2017,2017,51027,18907,new-jersey
3,Native American,04000US35,New Mexico,2017,2017,33539,2574,new-mexico
3,Native American,04000US36,New York,2017,2017,41411,7014,new-york
3,Native American,04000US37,North Carolina,2017,2017,38236,4038,north-carolina
3,Native American,04000US38,North Dakota,2017,2017,29557,3544,north-dakota
3,Native American,04000US39,Ohio,2017,2017,34942,8798,ohio
3,Native American,04000US40,Oklahoma,2017,2017,40528,1666,oklahoma
3,Native American,04000US41,Oregon,2017,2017,45003,8207,oregon
3,Native American,04000US42,Pennsylvania,2017,2017,40759,7704,pennsylvania
3,Native American,04000US44,Rhode Island,2017,2017,42945,37466,rhode-island
3,Native American,04000US45,South Carolina,2017,2017,32553,11808,south-carolina
3,Native American,04000US46,South Dakota,2017,2017,24385,2989,south-dakota
3,Native American,04000US47,Tennessee,2017,2017,54953,22986,tennessee
3,Native American,04000US48,Texas,2017,2017,53103,3614,texas
3,Native American,04000US49,Utah,2017,2017,48925,8599,utah
3,Native American,04000US50,Vermont,2017,2017,26104,25738,vermont
3,Native American,04000US51,Virginia,2017,2017,57399,9043,virginia
3,Native American,04000US53,Washington,2017,2017,42127,3597,washington
3,Native American,04000US54,West Virginia,2017,2017,23250,22303,west-virginia
3,Native American,04000US55,Wisconsin,2017,2017,41262,4382,wisconsin
3,Native American,04000US56,Wyoming,2017,2017,44291,7535,wyoming
3,Native American,04000US72,Puerto Rico,2017,2017,27114,7246,puerto-rico
4,Asian,04000US01,Alabama,2017,2017,71682,8999,alabama
4,Asian,04000US02,Alaska,2017,2017,68679,6825,alaska
4,Asian,04000US04,Arizona,2017,2017,75862,3868,arizona
4,Asian,04000US05,Arkansas,2017,2017,65391,11042,arkansas
4,Asian,04000US06,California,2017,2017,91622,741,california
4,Asian,04000US08,Colorado,2017,2017,79594,4456,colorado
4,Asian,04000US09,Connecticut,2017,2017,86593,6278,connecticut
4,Asian,04000US10,Delaware,2017,2017,98597,6712,delaware
4,Asian,04000US11,District of Columbia,2017,2017,96394,7237,district-of-columbia
4,Asian,04000US12,Florida,2017,2017,70195,1949,florida
4,Asian,04000US13,Georgia,2017,2017,77389,4704,georgia
4,Asian,04000US15,Hawaii,2017,2017,83096,3151,hawaii
4,Asian,04000US16,Idaho,2017,2017,52660,29312,idaho
4,Asian,04000US17,Illinois,2017,2017,84308,3649,illinois
4,Asian,04000US18,Indiana,2017,2017,67481,5162,indiana
4,Asian,04000US19,Iowa,2017,2017,66545,3583,iowa
4,Asian,04000US20,Kansas,2017,2017,70352,8626,kansas
